DRAW RESULT OF RS.1,500/- DENOMINATION NATIONAL PRIZE BONDS-103rd DRAW    

First Prize of Rs.3,000,000/-

790468

Second Prize of Rs.1,000,000/- each.

031085    193673     607650

Third Prize 1696 PRIZES OF RS.18,500/- EACH

000752	032848	059081	085757	118349	142078	175144	202426	228289	259903	287723
001151	033154	060286	087093	118958	142652	175701	203174	228777	261343	288106
001592	033503	061148	087472	119319	143698	175920	203191	230041	263153	288206
002946	033874	061284	088970	119717	144204	176137	203516	230166	264367	288706
003513	035717	061334	089095	120297	144866	176294	203641	230984	264801	289550
003844	036871	062492	089230	120401	145352	176321	203677	231684	265064	289886
004324	037306	062946	090036	121935	145533	176791	203801	232121	265392	290356
004620	037415	063498	090178	123415	146005	176833	205117	233737	267672	290454
004963	038292	063499	090186	123452	146093	177009	206434	234803	267877	291175
005323	038769	064058	090213	124203	147691	177160	207079	235600	268479	291184
005941	039195	064301	090738	124470	147914	177460	207370	235606	269221	291203
007484	040869	064313	091435	125438	148448	177850	207460	237066	270692	292835
007581	041376	064482	091860	125452	148593	178358	207973	237266	271281	293591
008492	041671	065343	091879	125633	148808	178924	207978	237566	271393	293971
008914	042186	065720	092132	125940	150304	180717	208407	237866	271510	294304
009552	042200	066734	092837	126021	150537	181628	209331	239173	271782	295415
009669	042272	066948	093228	126037	150538	181655	211170	240123	272125	297032
009988	042321	067107	093762	126573	151343	182048	212061	240377	272340	297885
010389	042539	067933	094237	126634	153564	182689	212275	240676	272435	298145
010504	043299	068609	097529	126896	153685	183872	212347	240980	272705	299532
010675	043868	068836	098633	127228	154405	186091	214627	241207	272801	299932
010884	043875	068921	098934	127460	154635	186448	215147	241663	273088	300568
011395	044688	069403	099374	128983	156121	187303	215236	243882	273373	300847
011527	044877	070172	099614	129400	157666	187364	215640	244773	273904	301487
011547	045110	070837	102352	129526	158579	188693	216540	244813	274220	302592
011566	045484	071567	104743	130138	159327	189994	218254	244917	274291	303511
011585	046654	071732	105256	132368	159853	190313	218479	245505	274703	303525
014716	046703	072301	105432	132597	159873	191216	218932	245545	275170	303545
014786	046929	073248	105781	133604	159993	191485	218949	245555	275314	303925
014903	047367	073407	106833	133659	160160	191592	218979	246048	275450	305580
016192	047515	073475	107041	133706	161142	191986	219487	246192	275782	306902
016675	047781	073507	107194	133707	161651	192498	219701	246660	275843	307111
017394	047882	074160	107847	134100	162302	192763	219797	247024	276099	307541
018015	047901	074362	107867	134404	162441	192970	220067	248612	277316	308265
018577	048701	074412	107941	134549	165190	193144	220116	248854	279017	309297
018732	049116	074580	108086	134603	166043	193488	220801	249030	279471	309586
018936	049169	075000	108152	134624	166222	194847	220844	249113	279606	309909
019333	049701	075055	108552	134649	166844	196398	220995	249442	279962	310785
019791	050393	075396	108704	134907	167469	196427	221640	249550	280664	313266
020714	051629	075970	110785	135149	168080	196669	221697	251207	281236	313452
021094	052505	076171	112231	135356	168117	196979	221736	251417	281410	313689
022219	052707	076196	112333	135422	168640	196993	222552	252654	281959	314121
022762	052710	076325	112733	135488	169527	197417	223036	253244	281977	314184
024459	053276	079819	113400	135638	170461	197911	223655	253328	282605	314359
024939	053285	080302	113639	135720	170962	198251	224686	256149	283318	314436
025799	053382	080572	114368	135812	171207	199094	224923	256480	283803	314617
025895	053773	080801	114716	136668	171772	199253	224950	256734	284043	314996
026610	053855	081782	115231	137018	172510	199785	225683	257352	285658	315035
027438	054244	081790	117170	137810	172558	199961	225693	257448	286508	315118
028821	056713	082631	117389	138047	172709	200489	225933	257710	286695	315214
032261	056852	083088	117889	140214	173105	200608	226539	257976	287319	315277
032397	057833	084076	118341	141245	175133	201611	227700	258778	287617	315411


315492	348956	380698	414182	449048	480283	504052	530239	566406	591438	621855
315507	349449	381115	414451	449082	481590	504635	531167	566819	591634	622782
317038	351013	381544	415997	449088	481643	505647	532166	566917	592621	623360
