           DRAW OF Rs.750/- PRIZE BOND
                  HELD AT Karachi
Draw No.:  79TH                                                
Series  : COMMON DRAW                        Date : 15/07/2019

--------------------------------------------------------------
First Prize of Rs.1,500,000/-

161158
--------------------------------------------------------------
Second Prize of Rs.500,000/- Each 3 Prizes

204877     262276     619632
--------------------------------------------------------------
Third Prize of 1696 Prizes of Rs.9,300/- Each

000998	030010	061417	093294	121465	150278	179910	211085	244579	286354	316614
001323	031077	061792	093392	121652	150388	179911	211099	245365	286370	319311
001906	032042	063890	093975	122311	150654	181281	211518	245399	286909	319571
002466	033276	067037	094092	122570	150916	181594	211966	246171	287022	319729
004794	033394	067109	094721	122676	151010	182201	212033	250298	287120	320192
004872	033673	067280	094885	122836	151362	182456	212250	250403	287177	322049
005120	034844	067319	095649	123193	151850	182508	212626	250607	287270	323213
006113	035035	067945	095858	124028	152237	182759	213013	250954	287510	323412
006355	035640	068883	096155	124386	152413	183200	213352	253223	287958	323937
007114	035778	069084	096748	125510	154356	183705	215365	253312	288692	326323
008864	036126	069520	097113	125997	154437	183749	215781	254297	289130	326854
008866	036193	070672	097822	127677	154572	185876	216237	254485	289182	327127
010302	036724	071710	098373	130384	154785	186617	216261	256566	289680	328387
011239	037358	071826	098755	131117	154883	186734	216742	257204	291372	328931
011337	037760	072332	098883	131540	154933	186824	218285	260430	292675	330231
012155	037825	073249	099156	131616	155658	186873	218324	260498	293061	330493
012189	038176	073515	099341	131918	156061	188375	218747	260741	294261	331213
012714	039386	073776	100863	133302	156628	189071	219269	265365	294574	333980
013067	040136	073878	102234	134307	157572	189078	220864	265396	295403	334239
013077	040426	075962	102497	134444	158540	190429	221064	266331	297084	334623
013100	041211	076949	103354	134938	159234	191741	222376	267131	297726	334916
013444	042052	076983	103594	135506	159970	191909	223054	267147	298167	335176
013886	043308	077015	103844	136870	160723	192395	223308	268729	298325	335409
014238	044994	077743	105251	137090	161359	193214	223727	269225	298736	335986
014361	045918	077763	105995	137773	161674	193454	224546	269241	298814	336558
014601	046358	079694	106174	137842	162408	193901	224639	269399	298893	336707
015106	046587	079845	107237	137920	162486	194238	225008	269462	299067	336945
015113	046827	080254	107931	138310	163264	194465	225568	269942	299525	337035
015584	047277	080554	108274	138374	163693	194879	226078	271499	299623	339204
015594	047308	080731	108982	138443	163977	195127	226347	271509	299712	339797
016469	047379	081257	109864	138765	165153	195605	226381	272618	302571	339849
016586	048296	081744	110142	140688	165391	196395	226399	273545	304242	341517
