           DRAW OF Rs.750/- PRIZE BOND
                  HELD AT KARACHI
Draw No.:  81st                                                
Series  : COMMON DRAW                        Date : 15/01/2020

--------------------------------------------------------------
First Prize of Rs.1,500,000/-

958892
--------------------------------------------------------------
Second Prize of Rs.500,000/- Each 3 Prizes

515888   558129    943879
--------------------------------------------------------------
Third Prize of 1696 Prizes of Rs.9,300/- Each

000339	030252	059902	094372	128469	156734	186028	223593	254139	275884	305727
001738	030349	059999	095647	129644	157259	186933	223599	254734	276356	306384
002068	030402	060213	095669	130165	157759	187128	224586	254933	278841	307953
003590	030934	061372	097528	130338	157795	187426	224818	255138	279329	307987
003829	031965	062064	097654	131551	157995	187574	225119	255369	279915	312050
003846	032771	062217	098856	132047	158146	188021	225951	255663	280063	313511
006025	033933	062484	099116	132234	158158	190348	226013	256479	280399	316498
006526	035546	063214	099849	132266	159653	191865	227052	256674	280489	317786
006879	036063	063527	101156	133240	159793	192013	227078	256940	280810	318051
007001	036173	063909	101298	133361	160671	192775	227527	257152	281287	318427
007343	036290	064307	101565	133718	160816	193350	227824	257438	281313	319451
007397	036490	064719	101799	133979	161728	193360	228512	257545	281340	319976
007442	037012	065020	101806	134349	162080	193410	228884	257601	281391	320511
007841	037602	066272	101967	135045	162650	193615	229020	258319	281804	320818
008045	038158	066876	104606	135450	162728	193747	230041	260185	283478	321051
008227	038343	067272	104619	135787	164085	194425	230274	260228	283717	321398
008331	039080	067446	105119	136777	164382	195577	231067	260498	283964	321746
008688	041166	067670	105628	136818	164440	195765	231294	261159	284178	321790
009091	042789	068531	106095	137343	165170	196368	231412	261321	284902	322592
009220	044233	068739	106849	137348	165372	197816	231929	261393	285098	322771
009270	044617	068776	107066	139305	165800	199352	233162	261681	286819	325476
011034	045154	071574	107233	139643	165868	199761	233718	261832	287087	325495
011563	045264	072537	107548	139848	166309	200516	235239	262502	287763	325681
012895	046062	072636	107817	140225	166719	200914	235250	262532	288304	326015
013161	046146	073634	107867	140348	166847	200975	235479	262585	288509	326056
014013	046416	074674	108655	140363	167648	201175	236723	263229	289132	326226
014311	046995	075650	109162	140644	168258	201215	237233	263493	289731	326998
015882	047302	075814	109557	141565	168579	201341	237467	263567	289881	327551
016011	047653	076249	110147	142329	170534	202825	238183	263723	290047	329017
016110	047879	076484	110795	143255	173060	202873	238751	264268	290325	330499
016184	048002	076673	111802	143299	173718	203033	241238	265209	291959	331200
016566	048456	077465	112134	144180	173721	203038	243119	266124	292030	331526
017887	048611	078701	113650	145256	174124	203630	244128	266806	292178	331694
018014	048999	081222	114198	145345	174315	204476	244205	267170	292882	332043
018976	050029	081223	114550	145762	174676	204976	244928	267237	293722	333071
019121	050229	081481	114643	145851	175559	204993	246087	267295	293740	333524
019300	050601	081926	114747	146018	176356	208329	246373	269136	293921	333645
019643	050751	084812	114763	146233	176417	208670	247485	269278	294113	334340
020993	051807	084892	119526	147411	177445	208961	247776	269542	294484	334641
021006	052003	085127	120259	147427	178543	210227	248286	269646	298350	334870
023996	052925	085484	120597	148376	179245	210274	248911	271026	298667	336034
024204	054102	088028	121413	149413	180221	210413	249552	271489	299083	336420
026016	054481	088680	121492	150299	180693	211022	249679	271706	300445	336448
026613	054852	088724	122777	150486	181864	211035	249708	272399	301698	336680
026620	055101	088727	123106	150582	182044	213009	250061	273019	301804	337716
026626	055448	088879	123350	150953	182221	215502	252165	273277	302640	338025
026727	056526	089658	123651	151892	182824	216482	252418	273505	302824	338240
027531	057964	090097	123860	152278	183012	216873	252959	274834	304710	339392
027732	058319	092210	125666	152621	183659	216940	252993	274875	304968	339641
028000	059325	092367	125672	153514	184610	217482	253028	275033	305005	340331
028184	059549	093763	126593	155100	184842	218368	254040	275217	305009	340491
028385	059573	093920	127635	155160	185122	221828	254108	275616	305617	340629



341013	369637	400112	429153	465677	498556	523524	558545	584186	613685	646224
341442	369965	400234	430549	465905	499805	524306	558728	584228	613805	646626
342038	370540	402140	430716	465914	499901	527123	558822	584639	614290	647270
342441	370925	402822	431313	466550	500203	527878	559136	586485	614751	648363
