DRAW RESULT OF RS.40,000/- DENOMINATION PREMIUM PRIZE BONDS (REGISTERED) – 31st Draw	

First Prize of Rs. 80,000,000/-

016364

Second Prize of Rs. 30,000,000/- (each)

442509       540206      885708

660 Prize of Rs.500,000/-											
												
000246	075065	163338	257103	352175	433669	509233	566546	650285	734710	809677	890656	945006
002290	080124	167505	258260	353142	434340	509747	566749	650665	735233	809961	891745	945449
002888	080837	174346	261004	354717	434728	509777	567184	654185	735256	813032	893211	946379
008992	087936	176582	261225	357861	435085	510643	568785	655924	735384	815076	893651	946568
009485	088143	176810	261296	358077	440792	510656	568929	656531	737138	818455	894736	946662
010027	089125	178076	262213	363162	442574	512282	568944	657715	737264	818694	895153	948741
011182	092036	179576	264053	364683	443192	513656	569415	660338	738319	820477	895949	949999
012736	092214	180534	264075	364764	443782	514856	569824	661949	740791	821168	896154	951595
015854	092755	184863	264442	365494	444036	517114	572521	663646	742206	825310	897802	952331
017645	096449	186234	269729	366715	444382	517630	576638	664642	742893	825820	898221	954519
018428	097968	186433	271352	367141	445477	518852	576790	664749	745145	826480	900086	957143
019472	100514	187011	273079	367961	447738	519963	578484	666788	747667	828100	901213	962185
020289	103276	187710	274789	369377	447913	520062	581053	668398	752093	828623	903253	962856
020485	103615	190240	276269	369823	448624	520735	581255	669448	753118	829846	905722	963728
022651	106097	190750	283212	370593	448985	522432	581503	672300	753813	831799	907313	963859
023242	108166	192129	285793	371219	449071	523658	582060	674318	754021	832475	907655	967086
027436	110805	193089	286037	371506	449196	526974	582919	675360	754331	834703	907787	969272
027675	111731	195660	288322	372813	451727	527145	584655	679955	754725	835854	912605	970541
030141	112505	196219	289004	374745	452741	527275	584981	681034	755790	836255	912735	970640
030240	119554	197560	289344	376721	452751	527490	585972	681719	756700	837357	914075	974410
030959	121998	197831	289681	376925	453471	528688	588043	682117	756760	840764	915071	974601
031252	126362	199084	289750	377832	454471	529780	598381	682143	761006	844336	915800	977116
031921	128688	199743	291946	377865	455997	529953	598893	683348	762294	845480	917819	979620
034478	129062	202085	295785	382643	458147	530482	599072	683691	763191	847762	918468	979717
034495	129244	203291	296890	385898	460445	530608	599478	684707	764764	848289	919148	982313
035566	132223	203765	306967	386890	461488	530624	599526	685922	769770	850133	919379	982695
038285	135015	204636	309500	387483	463256	530778	599553	689699	770065	852404	921634	985129
039225	137131	205724	311017	389127	471708	532631	600005	689762	770223	852591	922979	987170
039483	138109	205837	317664	389247	474643	533833	600646	689823	773128	853330	923259	988413
040355	138419	205941	319812	391813	474758	534009	601927	694656	774891	859376	923552	988444
040419	142121	206712	323380	391882	480970	535254	604680	694802	774939	859661	926275	990344
041583	143206	209273	324376	394746	481736	535298	615423	696516	775249	860134	927231	991162
047558	144169	209784	324427	398092	482483	536089	616665	701168	776323	863886	928608	992114
048151	145804	214085	326117	398697	482858	537316	617011	701946	778880	864081	930019	992299
048401	146059	216212	330756	403315	484124	537381	620050	701969	779592	864281	930050	992739
048797	146123	220671	333077	403961	484235	537470	620617	702394	780566	865698	930536	993340
055270	146423	221962	333443	408126	487890	539818	620646	702862	781533	866640	930938	XXXXXX
055431	146443	231860	334466	411132	488777	541586	623046	703862	782198	866875	931253	XXXXXX
055531	147625	232757	335098	411540	489463	543890	623980	708075	782933	869114	931545	XXXXXX
056142	148078	233236	335111	412120	489827	544336	624046	711308	782964	869422	932557	XXXXXX
056174	150281	235267	335381	412825	491463	547053	627223	713312	784326	869437	933021	XXXXXX
058385	150570	236980	338698	412898	494521	548496	628090	715194	788740	870482	933664	XXXXXX
058660	150957	239810	339127	415152	495294	551279	628581	715826	790734	871555	934245	XXXXXX
058902	153825	241147	342142	415888	495663	553170	630631	721213	793488	873738	934348	XXXXXX
061132	154095	241632	343080	419868	495854	555533	633299	722264	795580	873774	934687	XXXXXX
063203	154688	241790	344054	420088	496131	558584	634596	723766	796265	874429	934688	XXXXXX
066242	157103	244489	344180	424565	496282	559356	636052	726266	797487	874923	934690	XXXXXX
066961	158058	246476	345165	427065	497797	559458	639502	728800	799123	874958	937610	XXXXXX
067163	158355	247748	345391	427122	504229	560164	642022	730388	800648	881008	937644	XXXXXX
069315	160311	250433	346355	428670	504681	560682	644013	732523	804813	881756	938144	XXXXXX
069548	160876	253155	350017	430922	506586	564451	645288	732601	806153	883233	941179	XXXXXX
070069	162270	254899	351757	432102	508863	565019	645478	733490	808523	889646	942243	XXXXXX
												
												
												
												
												
												
		
