                       DRAW OF Rs.200/- PRIZE BOND

		        HELD AT QUETTA
Draw No.82nd					

Series:	Common Draw					Date:15/06/2020

----------------------------------------------------------------------------------



First Prize of Rs.750,000 /-



275942

----------------------------------------------------------------------------------



Second Prize of Rs.Rs.250,000/- each.



242651 	588088  604771  644033  948103

----------------------------------------------------------------------------------	

										

2394 Prize(s) of 1250/-  Each

000237	018988	036761	049501	068011	090578	113771	130342	150130	169328	186063
000298	019506	036941	049533	068015	090702	114642	130686	150151	169895	187081
000384	019917	037013	049704	068289	090797	114949	130884	150226	169997	187250
000610	020051	038035	049759	068447	090972	115582	131160	150390	170019	187965
000612	021046	038063	050393	068732	091194	115896	131304	150728	170222	188225
001049	021401	038085	050627	069100	092376	116109	131642	150861	170293	188696
001376	022032	038859	050662	069422	092671	116316	132631	150920	170711	188751
002203	022060	039152	051020	069654	092998	116973	133072	151502	171007	188779
002333	022091	039327	052034	071219	093080	117416	133825	152340	171839	189250
002822	022142	039562	052464	071780	093709	118045	134137	152610	171846	189442
003777	022377	039602	052469	072305	094770	118914	134246	152678	171869	189914
004595	022564	039970	052807	072365	094959	118927	135393	154262	171950	190461
005137	022640	040008	053864	073878	095065	119009	135543	155233	172120	190540
005220	022736	040090	054141	074179	095095	119293	135595	155350	172362	191106
005856	022941	040815	054169	076300	095280	119391	136310	155493	172560	191186
006286	023681	041248	055743	076534	095520	119512	136451	155525	173395	191239
006339	023988	041276	056249	077655	096077	119539	136943	155568	173607	191505
006480	024210	041388	056303	078048	096435	119568	137069	155753	173723	191562
006567	024590	042288	057179	078753	097355	119807	137444	155894	173780	191850
006605	024990	042387	058007	078794	097843	119957	138313	156716	173939	191887
007967	026397	042415	058291	079042	097966	119960	138525	157167	174054	191950
008198	027233	042706	058587	079352	097993	120121	138672	158264	174773	191993
008407	027462	042822	059230	079763	098098	120368	140213	158535	175081	192086
008614	027619	043110	059381	079977	098884	120836	140235	160083	175154	194827
008787	027678	043309	060260	081098	099045	121200	140313	160983	176171	195083
008842	028197	043416	060373	081486	099733	121529	140409	161110	177474	195097
009812	028817	043444	060984	082026	100052	121755	140646	161182	178827	195404
010255	029080	043520	061035	082108	100511	122093	141249	161440	179223	195595
011288	029153	043624	061793	082253	100604	122272	141496	161831	179600	195912
011478	029349	044002	061871	082786	102248	122274	142028	162012	179614	196419
011519	030125	045008	062095	082843	102532	122489	142080	163163	180187	196801
011763	030371	045693	062868	083781	102944	122560	142384	164905	180219	196969
012279	031216	045874	063122	084661	103270	122803	143114	165648	180767	197905
012747	031408	046044	063137	084700	104126	123630	143183	166429	180867	197937
013293	031548	046229	063505	085617	104879	124180	143406	166663	180996	198368
013642	032351	046254	063908	085977	105685	124371	144130	166726	181053	198554
015198	032504	046286	064147	086979	106487	125454	144615	166751	181101	198861
015489	034694	046859	064623	087202	107334	125882	145068	167095	181102	198868
015735	034840	047586	064809	087426	107587	127086	145327	167329	181754	198948
016861	035523	047729	065494	087601	107593	127377	146601	167577	182240	199309
016969	035793	048409	065666	088559	107826	127390	147127	167856	182858	199502
017534	036012	048512	066363	088710	107921	127758	147547	168212	183917	199733
017904	036299	048632	066984	089294	108437	127864	148458	168360	184414	200029
018420	036451	048828	067899	090296	110692	128051	148836	168466	184979	200339
018458	036518	048841	068007	090371	113609	129122	148948	168991	186055	201331



201414	217034	236846	257055	273473	291567	308784	328094	347646	364396	381688
201766	217146	236988	257127	273746	291650	309359	328581	347820	364447	382975
202304	218757	237222	257147	273752	292069	309637	329186	348111	365260	383013
202311	218880	237309	257149	274940	292122	309835	329441	348665	365708	383047
202358	219575	238394	258993	276702	292349	310185	329465	348728	365848	383625
202874	220609	238404	259085	277211	292522	310352	329750	348835	366051	383822
202884	220632	238485	259355	277353	292687	310362	330130	350085	367331	384029
202893	220655	239049	259562	277564	292991	310780	330703	350338	367485	384864
203497	220773	239202	259950	277945	293425	311425	330991	350591	368069	385205
203807	221025	239328	260344	278142	293459	312139	331588	350665	369104	386043
203888	221807	241809	260847	278266	293573	312179	331702	350676	369556	386184
203921	223046	241969	260988	278658	293856	313500	331709	350796	369567	386496
206819	223115	242603	261293	278813	294004	314002	331818	350837	369764	386571
207064	223482	243078	261401	279059	294013	314265	332594	350892	369838	386754
207425	223601	243102	261902	279639	294572	314366	333060	351283	371006	387094
207666	223906	243779	261967	279651	294718	314525	334240	351327	371245	387390
207832	224368	243897	262063	280079	294856	314948	334947	351466	371552	387703
207940	224672	244091	262728	280105	294940	315466	335024	351618	371578	387775
208070	224707	244281	262790	280228	295112	315541	335654	351630	371760	387800
208330	224774	244327	262820	280724	295264	315579	335693	351889	371974	388081
208631	224822	244969	263122	281750	295369	315604	336132	352588	372101	388183
209064	224878	245615	264657	282031	295572	316445	336440	352748	372494	388234
209130	224984	246102	264964	282227	295650	316530	336573	353800	372612	388263
209594	225162	246363	265382	284010	295907	316698	337022	354351	372669	390368
210257	225235	246557	266797	284679	296347	316713	337202	354816	373254	390472
210419	226125	246877	267121	284924	298083	316827	337371	357562	373573	390714
210455	226181	247184	267923	285689	298189	317278	337597	357786	373590	390877
210614	226310	247841	268094	286656	298249	317698	337735	357836	373810	391012
210817	226671	248193	268264	286793	298493	318075	338988	358156	374138	391083
211309	226913	248351	268562	287056	298739	318359	339115	358639	374666	391698
211882	227226	248683	268788	287161	298969	319538	339426	359055	374928	392408
212083	227537	249190	269065	287300	299152	319828	340256	359479	375388	392653
212371	229048	249374	269087	287733	299202	319834	340643	359650	376083	392786
212629	230532	249538	269566	288285	299209	319845	342227	359908	376287	393309
213736	230896	250664	269716	288295	299728	320072	342436	360055	376706	393521
213858	231698	250826	270096	288402	301024	320378	343406	360920	377033	393631
214674	232546	251401	270146	289682	301347	321768	344204	360971	377176	395124
214717	233193	252612	270646	289688	301698	323741	344682	361335	377842	395368
214982	234124	253570	270955	289842	302680	324807	345073	361398	378078	395615
215307	234363	253979	271042	289950	303390	325009	345433	361655	379566	395932
215595	234707	254339	271110	290025	303635	325156	346219	362144	379819	396158
215636	235614	254609	271876	290841	303986	325283	347247	362504	380130	396758
215666	235722	254748	272236	291083	304749	326645	347260	362903	380327	397003
215817	236110	255970	272477	291385	305249	326746	347347	363859	380455	397568
216019	236119	256381	273325	291389	306508	327835	347530	364069	381540	397676


397688	419528	441734	461104	482547	499493	515939	531779	554279	574606	593804
397950	419973	442906	461761	482633	499943	516056	531838	554297	574982	594289
398174	420078	443014	462869	483628	500151	516357	531941	554398	575085	595691
399759	420513	443364	463530	483721	500348	516672	532552	555523	575280	595708
400228	420699	443405	464009	483993	500860	516789	532839	555908	575322	595986
400489	420712	443439	465318	484756	501118	516890	533942	556159	575339	596191
400712	420867	443947	465471	485333	502139	516926	534383	557160	576229	596825
401357	421222	444505	465543	485481	502432	517556	534536	557386	576326	597224
402790	421397	444866	465655	485704	502528	517748	534607	557477	576559	598709
404638	421475	445070	466891	486215	502720	518026	534695	557601	576678	598967
404851	421764	445268	466997	486453	502849	518224	535278	557801	577033	599240
405151	422985	446126	467081	486469	503352	518737	535493	557961	577746	599383
405200	423637	447224	467540	486703	503616	518883	536041	558071	578394	599761
405680	423842	448746	467909	487173	503805	519194	536361	558087	579546	600038
407092	424206	449499	468608	487370	503857	519915	536584	558250	579929	600154
407718	425700	450362	468719	487822	504194	520105	537293	559502	580352	600345
407836	426901	450365	471217	487935	504721	520623	537371	559882	580682	600428
408495	427352	450466	471367	489081	504748	520858	537456	560127	581201	601295
409468	427925	451612	471412	489869	505106	521010	538889	561187	581299	601328
409849	428497	451850	471577	490442	506685	521927	539309	561466	581771	601489
410171	428646	452403	472172	490840	507028	522356	541887	562056	581984	601658
410533	430356	452990	472374	491428	507232	522500	542185	562100	582044	601797
410832	430562	453040	472516	491462	507324	523749	544924	562164	582252	602148
411050	431578	453210	473005	491773	507576	524011	545088	562589	582614	602470
411589	431846	453284	473912	491856	507692	524212	545499	564639	583046	602594
412174	432104	453584	474355	491876	508017	524238	545755	564726	583465	603838
412364	432646	453702	474356	492464	508875	524562	546204	564736	584906	604173
412593	432992	454702	474698	493243	509133	524708	546439	564890	585213	604541
412734	433623	454763	475620	494286	509411	525019	546525	564936	585331	604757
413071	434399	455146	476271	494551	509451	525445	547268	564993	586013	605344
413144	434970	455298	476559	494564	509940	526063	547898	565315	586128	605840
415376	435113	455771	476781	495039	510179	526425	548031	566130	586424	606097
415761	435186	456100	477533	495253	510188	527379	548866	566294	587175	606822
415771	435712	456790	477686	495688	510392	528202	549279	566493	587371	607766
416197	436585	457330	478284	496179	510459	528797	549612	566801	587559	608144
416226	437110	458152	478605	496793	510500	528837	549722	567004	587606	608284
417272	437389	458272	479598	497013	511648	529261	550521	567086	587850	608707
