                       DRAW OF Rs.200/- PRIZE BOND

		        HELD AT QUETTA
Draw No.94th				

Series:	Common Draw					Date:15/06/2023

----------------------------------------------------------------------------------



First Prize of Rs.750,000/-



474587

----------------------------------------------------------------------------------



Second Prize of Rs.Rs.250,000/- each.



103144   520392   604579   643157   709747

----------------------------------------------------------------------------------	

										

2394 Prize(s) of 1250/-  Each


000089	019933	042520	069306	091200	115345	136020	160892	182990	204484	231021
000425	020041	042706	070174	092451	115452	136100	163040	184299	205135	231482
001829	020061	043490	070663	092987	116864	137115	163074	184674	205850	231582
002725	020145	043923	070896	093087	117749	138099	163824	184743	205963	232189
003327	020440	044075	072392	093695	118006	138119	164263	185184	206146	232510
003461	023277	045617	072784	093997	118183	139550	164541	185683	206477	232579
003513	023430	045837	073406	094455	118288	139560	165191	186853	206510	233386
003672	023506	046280	073846	094621	119040	139737	165567	188787	207333	233617
004738	024076	046490	074076	094729	119157	140073	167098	189281	207490	233638
005047	024241	046875	074810	095492	119315	140563	168172	189766	208910	234198
005319	024853	048158	074968	096717	119684	140640	168591	189966	209069	234570
005888	025720	048472	074991	096834	119837	140771	168873	189973	209375	234807
006087	027248	048931	075885	097323	119858	143332	168897	190017	209784	234881
006123	027651	048996	075935	098251	120259	143674	168901	190391	209825	235042
006207	027784	049533	076019	099368	121254	144445	169057	191122	209846	235441
006510	028693	050472	076266	100003	121449	144516	169323	191243	209909	235545
007000	028733	051290	076353	100299	121450	144692	169370	191253	210961	235561
007089	028976	052482	076726	100647	121703	144706	169539	191694	211348	237384
007472	029033	052868	076858	100817	121763	145143	169593	193018	211563	237421
008102	029207	053000	076875	100823	122202	145189	170026	193220	213200	237859
008861	029215	053021	077934	101620	123238	145519	170778	193770	214170	238273
008966	029452	054278	079133	102394	123260	146111	171155	193874	214211	238740
009046	029638	055212	079463	102416	123636	146873	171516	193999	214924	239086
009345	029786	056089	079575	103173	124086	147331	171519	194498	215521	239936
010192	029988	056291	079746	103267	124186	149993	171885	194504	215661	240984
010247	030441	056465	079921	104857	124343	150182	171899	194908	215821	241145
010465	031098	056563	080301	105466	124822	150398	172192	195515	216691	241766
010570	031274	056688	080715	105541	125011	150745	173547	195550	217027	243145
010673	031774	057045	081021	106045	126012	151126	173586	195961	217645	243353
010749	031844	057790	081209	106288	126443	152406	173608	196409	217926	243578
010976	032248	058117	082685	106984	126828	152860	173874	196682	218074	243746
