Draw Result of Rs. 100/- Denomination Student Welfare Prize Bonds – 50th Draw

First Prize of Rs. 700,000/-

268813

Second Prize of Rs. 200,000/- each

009914    298412     886501

Third prize Rs.1,000/- each



001282	038951	086294	125164	167097	206809	250674	286233	334805	384088	421593	460585
001287	039582	087014	125230	167386	207398	250949	287149	334987	385280	423262	462360
001743	041493	087650	125286	168109	208403	251391	287482	335116	385300	424278	462693
002457	042602	088334	125436	168203	208914	253032	287864	339244	385402	425308	463489
002672	043022	089316	127984	168270	211294	253164	287940	339670	386099	425898	464991
003069	044283	089872	128580	168621	211318	253629	289270	340227	387417	425940	465275
004284	045678	089931	128828	169932	211812	254565	289933	341069	388996	426619	465572
004850	046398	090147	129417	171319	212737	254790	290692	342623	389515	428215	465634
005657	048077	090248	129560	172226	212949	255996	291611	343793	389860	429170	466343
007113	049073	090809	130268	172387	213993	256283	294087	344872	390121	429817	468351
007535	050384	093447	131215	173143	214204	256503	294889	345818	390478	429853	468972
007567	051296	093811	132149	173740	214224	257054	295088	346900	390488	430337	469473
008183	051480	094297	133080	174677	214419	257452	296304	347406	392274	430659	469721
008412	051590	096934	134383	175412	215244	258083	297232	349557	392474	431070	469811
008822	051976	097092	135520	175843	218462	258408	298293	349810	392522	431319	470100
008945	052815	097299	135644	177815	218592	258828	299312	349886	395223	431505	470318
009190	054702	097563	135945	179448	219573	258865	300131	349998	395433	432670	471256
009246	056015	097706	136100	179740	219848	258933	300372	351042	396218	434392	472384
009891	058821	097944	136303	180009	221467	258983	301651	351162	396925	434675	472747
010130	059509	098427	138356	180894	222461	259181	303173	351286	398181	434748	473419
010295	059641	099796	139301	182423	223623	260353	303177	353210	398436	435262	475132
010591	059657	100698	142636	182816	224284	260580	304692	353738	399272	436940	476626
010720	060289	102107	144537	183192	226201	260688	305122	355615	399443	439522	476841
011197	060984	102692	144571	186987	226473	262192	307065	355657	399533	439737	477192
012480	061052	102901	145720	190400	227652	262211	307232	355693	401329	442228	477454
012886	062251	103461	145964	191010	229459	264826	308416	356090	402182	442713	477619
013702	062846	103764	146292	191366	230616	264960	308431	356545	402198	444927	479236
014040	064467	104807	146526	191380	231635	265364	308477	358412	402201	444955	479849
014480	066477	105165	147001	192107	231894	266948	309780	359319	403304	445560	480739
014617	070020	106471	148186	192201	232039	271149	310100	360323	403760	447992	481661
014896	071052	108049	148894	192245	232285	271973	313786	360519	404075	448225	482017
017050	072115	108752	149415	192543	232624	272033	314687	364182	404328	448597	482604
018226	072784	108810	151330	193055	233898	272070	315969	365971	405753	448660	483686
018363	073028	108907	152793	194835	234657	272440	317609	368705	406376	449556	484540
019686	073536	109501	153360	195487	236368	273922	317842	371127	407596	450599	485734
020605	074029	110210	153505	195673	237266	274066	319878	372475	407779	450688	486192
022370	075695	110381	154829	195853	237420	274945	321837	373526	407966	450944	487822
025118	076457	110388	155451	196704	238820	275159	322505	374143	408029	451103	488295
025478	076572	111658	156376	196903	239077	275243	324128	374416	410441	451316	488511
025901	078329	113073	156535	197326	241404	276395	324233	375515	410889	453536	488601
026606	078546	113682	157043	197487	242164	276733	324454	376283	411267	454667	490021
028436	078596	113743	157564	197560	242687	277687	324780	377191	412815	454680	490747
029472	078799	114883	158751	199829	244633	277720	324910	377358	412955	455256	492760
029714	079195	116071	158884	200655	244895	279838	326500	377455	413833	455843	492968
030600	081744	117545	158900	201318	245236	279995	330292	379610	416057	455892	494344
034931	083574	120411	160667	202471	245774	280130	331071	379737	417081	457945	494713
035002	084152	120938	160675	202813	245964	280524	331912	381476	418720	458951	495234
035078	085597	122136	160749	204178	249180	282425	333020	382880	419477	458954	495563
037207	085766	122422	163033	204504	249785	284622	333048	384007	421160	459456	496518
038513	086038	124310	164725	204583	249857	286037	334180	384039	421347	459560	496899
											

497018	537967	577184	609095	656642	703779	746651	784336	830870	870348	913505	960004
497168	538706	577865	611359	656786	703975	748197	785718	831208	871361	914021	960491
497207	539146	577943	611381	657142	704876	748616	785976	831492	871574	914266	961200
497323	539472	578254	614199	657229	705154	748907	786901	831493	871717	914574	961623
498871	539578	578351	614554	657464	705389	749775	787114	831698	872648	914590	961949
499276	543246	579273	615336	657750	705633	750936	787589	832437	872658	915455	962697
499373	545144	579636	616556	658875	706624	751855	788145	833459	872754	916438	964842
501206	548209	579869	616820	658877	707558	753284	789986	834055	873581	916528	965027
501568	549122	581477	617030	658998	708021	753329	790049	834269	875589	916697	965164
504813	549654	581565	617295	660033	709555	754626	790139	834653	875617	918292	965322
505107	550673	581781	617365	661290	711383	756244	793478	835070	875759	919989	965853
506519	551310	581797	617979	661970	711560	756566	795638	836218	876748	921670	967334
506948	551613	582346	619887	662834	711580	756796	796020	836773	878077	922704	968106
